FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,TargetX,TargetY,TargetTheta,Pose Theta,poseX,poseY,Shoulder Absolute Pos,Shoulder Motor Pos,Extension Pos,Elbow Absolute Pos,Elbow Motor Pos,Shoulder Desired Pos,Extension Desired Pos,Elbow Desired Pos,determineArmZoneHandOff,DesiredIntakeAngle,Commanded Extension Position,AutoState,Driving,
4.2577,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.269706,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.272112,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.295265,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.297638,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.315423,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.318147,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.329263,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.331501,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.344603,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.347169,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.357206,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.360224,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.371343,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.373612,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.3898,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.392325,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.408078,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.410219,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.421514,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.424244,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.434136,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.436469,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.45292,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.455605,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.497757,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.501229,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.511746,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.514259,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.525889,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.52921,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.545249,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.548609,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.55911,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.562102,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.573525,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.575968,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.58679,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.589068,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.599619,-1.0,-4.6417236328125,,,,,,,,,,,,-4.6417236328125,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.602365,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.613927,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.616341,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.633918,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.636404,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.675564,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.677557,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
