FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,TargetX,TargetY,TargetTheta,Pose Theta,poseX,poseY,Shoulder Absolute Pos,Shoulder Motor Pos,Extension Pos,Elbow Absolute Pos,Elbow Motor Pos,Shoulder Desired Pos,Extension Desired Pos,Elbow Desired Pos,determineArmZoneHandOff,DesiredIntakeAngle,Commanded Extension Position,AutoState,Driving,
2.87776,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.975888,-1.0,90.90362548828125,,,,,,,,,,,,90.90087890625,0.0,0.0,,,2.197265625,,,,,,,,,,,
3.981088,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.04102,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.047998,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.084914,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.090184,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.13097,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.13652,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.179779,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.185528,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.258603,-1.0,90.89813232421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.262847,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.278368,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.282585,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.29746,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.301615,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.316994,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.321725,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.336578,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.341015,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.356142,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.361043,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.375935,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.380356,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.404263,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.407777,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.423089,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.475121,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.496225,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.500092,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.515546,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.518907,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.53194,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.535874,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.546935,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.54985,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.56143,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.56436,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.573724,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.577559,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.58774,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.590321,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.60593,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.608974,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.619311,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.622524,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.661918,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
