FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,TargetX,TargetY,TargetTheta,Pose Theta,poseX,poseY,Shoulder Absolute Pos,Shoulder Motor Pos,Extension Pos,Elbow Absolute Pos,Elbow Motor Pos,Shoulder Desired Pos,Extension Desired Pos,Elbow Desired Pos,determineArmZoneHandOff,DesiredIntakeAngle,Commanded Extension Position,AutoState,Driving,
2.772904,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.671753,-1.0,90.8953857421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
3.679114,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.695607,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
3.74267,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.770269,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
3.774571,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.810631,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
3.818761,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.860403,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
3.873278,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.916299,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
3.930724,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.960256,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
3.965507,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.030547,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.034872,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.071961,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.08256,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.129858,-1.0,90.89813232421875,,,,,,,,,,,,90.89813232421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.161356,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.206612,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.215338,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.248229,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.251274,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.266418,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.27065,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.317811,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.322243,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.333838,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.336449,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.347038,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.349479,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.359633,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.362376,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.372312,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.374528,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.385148,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.387504,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.39725,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.399929,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.409825,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.412297,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.423704,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.426184,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.436966,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.439679,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.471365,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.473663,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.484381,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.487455,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.498413,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.501494,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.512405,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.515156,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.524981,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.527072,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.537525,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.540402,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.552212,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.554752,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.564808,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.567442,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.578217,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.580732,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.590976,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.593776,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.625438,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.630058,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.652348,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.655925,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.667477,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.671185,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.681392,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.683979,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.693739,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.696244,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.705917,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.708213,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.71893,-1.0,90.8953857421875,,,,,,,,,,,,90.8953857421875,0.0,0.0,,,2.197265625,,,,,,,,,,,
4.721376,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
