FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,TargetX,TargetY,TargetTheta,Pose Theta,poseX,poseY,Shoulder Absolute Pos,Shoulder Motor Pos,Extension Pos,Elbow Absolute Pos,Elbow Motor Pos,Shoulder Desired Pos,Extension Desired Pos,Elbow Desired Pos,determineArmZoneHandOff,DesiredIntakeAngle,Commanded Extension Position,AutoState,Driving,
2.502008,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.56044,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.0,0.0,,,624.55078125,,,,,,,,,,,
3.570085,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.715924,-1.0,90.42022705078125,,,,,,,,,,,,90.41748046875,0.031322274850372714,0.05810523653741421,,,624.55078125,,,,,,,,,,,
3.742248,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.811008,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.06196008959530322,0.11529944067784681,,,624.55078125,,,,,,,,,,,
3.822109,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.855848,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.09204311218986058,0.17158401757060893,,,624.55078125,,,,,,,,,,,
3.864528,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.998689,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.12164201885765136,0.22696956236832894,,,624.55078125,,,,,,,,,,,
4.00235,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.020183,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.15068583279447384,0.28147531530845493,,,624.55078125,,,,,,,,,,,
4.023678,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.043882,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.1792100629080561,0.3351138739113438,,,624.55078125,,,,,,,,,,,
4.047032,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.062783,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.2072108736409394,0.38789326193661144,,,624.55078125,,,,,,,,,,,
4.066854,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.083063,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.23470910233597073,0.43983041785520716,,,624.55078125,,,,,,,,,,,
4.088362,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.108441,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.26171484759495744,0.4909381280148393,,,624.55078125,,,,,,,,,,,
4.111929,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.130445,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.28821595444347825,0.5412306900989792,,,624.55078125,,,,,,,,,,,
4.134265,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.153132,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.3142449001270128,0.5907185708477014,,,624.55078125,,,,,,,,,,,
4.156962,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.190426,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.33981102565998644,0.6394140849549655,,,624.55078125,,,,,,,,,,,
4.195816,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.212365,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.36499520570012717,0.6873396027103644,,,624.55078125,,,,,,,,,,,
4.217225,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.237952,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.38973025525137045,0.7344984309480942,,,624.55078125,,,,,,,,,,,
4.240914,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.256605,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.41397606685310756,0.780894695230802,,,624.55078125,,,,,,,,,,,
4.258898,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.272003,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.43779324087175703,0.8265465834557616,,,624.55078125,,,,,,,,,,,
4.274681,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.290588,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.46119013371888584,0.8714655824957267,,,624.55078125,,,,,,,,,,,
4.293373,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.308091,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.484116163082895,0.9156526115190419,,,624.55078125,,,,,,,,,,,
4.310525,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.324743,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.5066420066949846,0.9591278529506667,,,624.55078125,,,,,,,,,,,
4.32806,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.344334,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.5287752651741595,1.0019024221876216,,,624.55078125,,,,,,,,,,,
4.347533,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.377614,-1.0,90.41748046875,,,,,,,,,,,,90.41748046875,0.5505226139059958,1.0439876639084202,,,624.55078125,,,,,,,,,,,
4.380124,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.39659,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.5719417401862368,1.085403659678328,,,624.55078125,,,,,,,,,,,
4.399772,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.417001,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.5929868806618682,1.126152482623995,,,624.55078125,,,,,,,,,,,
4.42013,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.439484,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.6136651425203823,1.1662445523835687,,,624.55078125,,,,,,,,,,,
4.442693,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.456449,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.6339670346071367,1.2056892822953005,,,624.55078125,,,,,,,,,,,
4.45868,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.47341,-1.0,90.41473388671875,,,,,,,,,,,,90.41473388671875,0.6539164165354225,1.2444974810243072,,,624.55078125,,,,,,,,,,,
4.476812,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.490536,-1.0,90.4119873046875,,,,,,,,,,,,90.4119873046875,0.6735201902882719,1.282678997269977,,,624.55078125,,,,,,,,,,,
4.493406,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.508397,-1.0,90.4119873046875,,,,,,,,,,,,90.4119873046875,0.6928881861762115,1.3202587647468098,,,624.55078125,,,,,,,,,,,
4.511664,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.525433,-1.0,90.4119873046875,,,,,,,,,,,,90.4119873046875,0.7119183411853354,1.3572329142924973,,,624.55078125,,,,,,,,,,,
4.541879,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.578921,-1.0,90.4119873046875,,,,,,,,,,,,90.4119873046875,0.7306169980707871,1.393610947987797,,,624.55078125,,,,,,,,,,,
4.582913,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.597561,-1.0,90.4119873046875,,,,,,,,,,,,90.4119873046875,0.7488910702274415,1.4293890644234988,,,624.55078125,,,,,,,,,,,
4.599999,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.61411,-1.0,90.4119873046875,,,,,,,,,,,,90.4119873046875,0.7668507340593338,1.4645882116032694,,,624.55078125,,,,,,,,,,,
4.617965,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.631531,-1.0,90.4119873046875,,,,,,,,,,,,90.4119873046875,0.7845202764168002,1.4992141060544069,,,624.55078125,,,,,,,,,,,
4.634433,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.647121,-1.0,90.4119873046875,,,,,,,,,,,,90.4119873046875,0.8018862245520328,1.5332794531245189,,,624.55078125,,,,,,,,,,,
4.650525,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.663761,-1.0,90.4119873046875,,,,,,,,,,,,90.4119873046875,0.8189541514974309,1.5667931323127733,,,624.55078125,,,,,,,,,,,
4.666852,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.680041,-1.0,90.40924072265625,,,,,,,,,,,,90.40924072265625,0.8357295134856029,1.5997638912163494,,,624.55078125,,,,,,,,,,,
4.68268,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.696227,-1.0,90.40924072265625,,,,,,,,,,,,90.40924072265625,0.8522176529448791,1.6322003470815325,,,624.55078125,,,,,,,,,,,
4.698567,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.710494,-1.0,90.40924072265625,,,,,,,,,,,,90.40924072265625,0.8684168525896732,1.6641140674475254,,,624.55078125,,,,,,,,,,,
4.712848,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.757527,-1.0,90.40924072265625,,,,,,,,,,,,90.40924072265625,0.8843393345832403,1.6955102627763428,,,624.55078125,,,,,,,,,,,
4.76047,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.771772,-1.0,90.40924072265625,,,,,,,,,,,,90.40924072265625,0.900017269462743,1.726396168717353,,,624.55078125,,,,,,,,,,,
4.774458,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.787422,-1.0,90.40924072265625,,,,,,,,,,,,90.40924072265625,0.915428088985291,1.7567808656228758,,,624.55078125,,,,,,,,,,,
4.790171,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.801788,-1.0,90.40924072265625,,,,,,,,,,,,90.40924072265625,0.9305761224915069,1.7866725898464553,,,624.55078125,,,,,,,,,,,
4.804396,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.817941,-1.0,90.40924072265625,,,,,,,,,,,,90.40924072265625,0.9454659997717436,1.8160792558161925,,,624.55078125,,,,,,,,,,,
