FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,TargetX,TargetY,TargetTheta,Pose Theta,poseX,poseY,Shoulder Absolute Pos,Shoulder Motor Pos,Extension Pos,Elbow Absolute Pos,Elbow Motor Pos,Shoulder Desired Pos,Extension Desired Pos,Elbow Desired Pos,determineArmZoneHandOff,DesiredIntakeAngle,Commanded Extension Position,AutoState,Driving,
2.572267,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.499534,15.0,-90.44219970703125,,,,,,,,,,,,-90.44219970703125,0.0,0.0,,,0.263671875,,,,,,,,,,,
3.507343,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.562028,15.0,-90.4449462890625,,,,,,,,,,,,-90.4449462890625,0.0,0.0,,,0.263671875,,,,,,,,,,,
3.57852,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.688359,15.0,-90.4449462890625,,,,,,,,,,,,-90.4449462890625,0.0,0.0,,,0.263671875,,,,,,,,,,,
3.692616,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.716473,15.0,-90.4449462890625,,,,,,,,,,,,-90.4449462890625,0.0,0.0,,,0.263671875,,,,,,,,,,,
3.721937,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.754403,15.0,-90.4449462890625,,,,,,,,,,,,-90.4449462890625,0.0,0.0,,,0.263671875,,,,,,,,,,,
3.760426,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.797839,15.0,-90.4449462890625,,,,,,,,,,,,-90.4449462890625,0.0,0.0,,,0.263671875,,,,,,,,,,,
3.828059,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.868794,15.0,-90.44769287109375,,,,,,,,,,,,-90.44769287109375,0.0,0.0,,,0.263671875,,,,,,,,,,,
3.872703,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.898189,15.0,-90.4449462890625,,,,,,,,,,,,-90.4449462890625,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
3.904632,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.941099,15.0,-90.4449462890625,,,,,,,,,,,,-90.4449462890625,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
3.946505,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.961126,15.0,-90.4449462890625,,,,,,,,,,,,-90.4449462890625,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
3.965487,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
3.98677,15.0,-90.44769287109375,,,,,,,,,,,,-90.44769287109375,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
3.989545,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.009546,15.0,-90.44769287109375,,,,,,,,,,,,-90.44769287109375,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
4.013671,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.027111,15.0,-90.44769287109375,,,,,,,,,,,,-90.44769287109375,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
4.02975,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.042287,15.0,-90.44769287109375,,,,,,,,,,,,-90.44769287109375,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
4.044965,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.057677,15.0,-90.44769287109375,,,,,,,,,,,,-90.44769287109375,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
4.060134,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.072301,15.0,-90.44769287109375,,,,,,,,,,,,-90.44769287109375,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
4.075131,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.088676,15.0,-90.44769287109375,,,,,,,,,,,,-90.44769287109375,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
4.090971,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.104955,15.0,-90.44769287109375,,,,,,,,,,,,-90.44769287109375,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
4.107596,15.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.152854,15.0,-90.450439453125,,,,,,,,,,,,-90.450439453125,-3.6247710609924398E-6,4.403530861262142E-6,,,0.263671875,,,,,,,,,,,
