FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,TargetX,TargetY,TargetTheta,Pose Theta,poseX,poseY,Shoulder Absolute Pos,Shoulder Motor Pos,Extension Pos,Elbow Absolute Pos,Elbow Motor Pos,Shoulder Desired Pos,Extension Desired Pos,Elbow Desired Pos,determineArmZoneHandOff,DesiredIntakeAngle,Commanded Extension Position,AutoState,Driving,
5.11805,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6.0678,0.0,-89.8956298828125,,,,,,,,,,,,-89.8956298828125,0.0,0.0,,,2.109375,,,,,,,,,,,
6.073876,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6.103248,0.0,-89.901123046875,,,,,,,,,,,,-89.901123046875,0.0,0.0,,,2.109375,,,,,,,,,,,
6.109695,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6.154897,0.0,-89.901123046875,,,,,,,,,,,,-89.901123046875,0.0,0.0,,,2.109375,,,,,,,,,,,
6.15879,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6.205729,0.0,-89.90386962890625,,,,,,,,,,,,-89.90386962890625,0.0,0.0,,,2.109375,,,,,,,,,,,
6.213597,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6.27191,0.0,-89.90386962890625,,,,,,,,,,,,-89.90386962890625,0.0,0.0,,,2.109375,,,,,,,,,,,
6.282096,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6.328295,0.0,-89.90386962890625,,,,,,,,,,,,-89.90386962890625,0.0,0.0,,,2.109375,,,,,,,,,,,
6.346559,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6.370085,0.0,-89.90386962890625,,,,,,,,,,,,-89.90386962890625,0.0,0.0,,,2.109375,,,,,,,,,,,
6.37386,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6.386838,0.0,-89.90386962890625,,,,,,,,,,,,-89.90386962890625,0.0,0.0,,,2.109375,,,,,,,,,,,
6.389968,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6.414653,0.0,-89.90386962890625,,,,,,,,,,,,-89.90386962890625,0.0,0.0,,,2.109375,,,,,,,,,,,
6.418137,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6.431073,0.0,-89.90386962890625,,,,,,,,,,,,-89.90386962890625,0.0,0.0,,,2.109375,,,,,,,,,,,
6.434915,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6.455921,0.0,-89.90386962890625,,,,,,,,,,,,-89.90386962890625,0.0,0.0,,,2.109375,,,,,,,,,,,
