# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,8.0,5.66603551388921,179.9780628727648,0,2.0,-0.06092699165322745,180.0,0.0,-0.032363756585774624
 0.10978363462965478,7.987947554450907,5.666040128470715,179.9780628727648,0.21956726925930953,1.9999999999999998,-0.06092699165322745,179.99644698917174,-0.9224240989826903,-0.23267329979079715
 0.15559237775922863,7.975791020496193,5.666053748237906,179.93580778415796,0.3111847555184572,1.9999999999999993,-0.05715467892907254,179.98578851774852,-1.1301231598340469,-0.5021172346189778
 0.19096708250417851,7.963531602174719,5.666076037224792,179.89583001105345,0.381934165008357,2.0,-0.05354813863957343,179.96802626882652,-1.2586704863584521,-0.8285795891406761
 0.22097412332631533,7.9511705035253355,5.666106659465386,179.85806103438765,0.44194824665263066,2.0000000000000018,-0.050097279856284295,179.9431630472708,-1.3394702757347938,-1.2016733703344566
 0.247570591873912,7.938708928586902,5.6661452789936995,179.82243585532865,0.495141183747824,2.0,-0.04679271183978294,179.9112027792722,-1.3868281381211154,-1.6146045737285415
 0.2717574845533962,7.926148081398271,5.666191559843743,179.788892791987,0.5435149691067923,1.9999999999999953,-0.04362568699439572,179.87215051172763,-1.4089881596478047,-2.062470347713163
 0.29412779418525853,7.9134891659983,5.666245166049529,179.75737329058805,0.588255588370517,2.0,-0.04058805040086673,179.82601241144275,-1.4113159830904385,-2.54150892093928
 0.31506679103306373,7.900733386425843,5.666305761645069,179.72782174966687,0.6301335820661274,2.0,-0.0376721906600106,179.77279576415853,-1.3975764704110685,-3.0487118781509013
 0.3348413034067075,7.887881946719757,5.6663730106643735,179.70018535645963,0.6696826068134148,2.0,-0.03487100071089492,179.71250897340036,-1.370549059095545,-3.581600377466219
 0.3536450244115941,7.874936050918895,5.666446577141454,179.67441393432887,0.7072900488231881,2.0,-0.03217783583896047,179.6451615591515,-1.332361710504934,-4.138085392519786
 0.37162372609249117,7.861896903062115,5.666526125110323,179.65045980060466,0.7432474521849822,2.0,-0.029586479205453486,179.5707641563493,-1.2846883169216068,-4.716375117504268
 0.3888903007635586,7.848765707188271,5.666611318604992,179.62827763385147,0.7777806015271171,2.0,-0.02709110999930497,179.48932851320615,-1.228873162775309,-5.314910736468048
 0.4055342348272333,7.8355436673362195,5.66670182165947,179.6078243499576,0.8110684696544664,2.0,-0.024686273531991456,179.40086748935406,-1.1660134698930327,-5.932320201698948
 0.4216278427738252,7.822231987544815,5.666797298307771,179.58905898631272,0.8432556855476503,2.0,-0.022366852797132106,179.30539505381427,-1.0970164064321537,-6.567383958311707
 0.4372305198327146,7.808831871852914,5.666897412583906,179.57194259359485,0.8744610396654291,2.0,-0.020128044477694427,179.202926282791,-1.0226398098117082,-7.219008884410313
 0.45239173202297095,7.79534452429937,5.667001828521887,179.5564381344441,0.9047834640459418,2.0,-0.017965337058285492,179.0934773572911,-0.9435220825634394,-7.886208055265703
 0.4671531732513301,7.781771148923042,5.667110210155723,179.54251038867469,0.9343063465026601,2.0,-0.015874487480732814,178.9770655605687,-0.8602046730159338,-8.568084743766736
 0.48155035638638954,7.768112949762782,5.667222221519427,179.53012586446363,0.963100712772779,2.0,-0.013851503758093001,178.85370927539597,-0.7731493170143019,-9.263819571704266
 0.49561380971978497,7.754371130857447,5.667337526647011,179.51925271512405,0.9912276194395698,2.0,-0.011892625482699695,178.7234279811603,-0.6827514883725315,-9.972660050145802
 0.509369992090595,7.740546896245892,5.667455789572486,179.50986066113606,1.01873998418119,2.000000000000008,-0.00999431111097861,178.58624225078842,-0.5893510662290385,-10.693911962548743
 0.5228420034364559,7.726641449966974,5.6675766743298635,179.50192091688513,1.0456840068729119,2.0,-0.008153215948361704,178.44217374749732,-0.49324087947256484,-11.426932190471627
 0.5360501439598868,7.712655996059546,5.667699844953154,179.49540612203717,1.0721002879197736,2.0,-0.00636618607804402,178.29124522137386,-0.3946736576760889,-12.171122684125619
 0.5490123594995996,7.698591738562464,5.66782496547637,179.49029027701852,1.0980247189991992,2.0,-0.004630240311135368,178.13348050578193,-0.293867722178241,-12.92592535215589
 0.5617446001476968,7.684449881514585,5.667951699933523,179.48654868246103,1.1234892002953936,2.0,-0.002942559976449267,177.96890451359894,-0.19101169937669027,-13.690817697671436
 0.574261111878488,7.670231628954764,5.668079712358624,179.48415788228507,1.148522223756976,2.0,-0.0013004781071502486,177.7975432332819,-0.08626845033915145,-14.465309066035047
 0.5865746758476589,7.6559381849218555,5.668208666785685,179.4830956102033,1.1731493516953175,1.999999999999982,0.00029853809969472626,177.61942372476346,0.02022162851365893,-15.248937398526849
 0.5986968063773856,7.641570753454716,5.668338227248717,179.48334073942365,1.197393612754771,2.0,0.0018568690605024398,177.4345741151789,0.12833781422120077,-16.041266407845242
 0.6106379160057908,7.6271305385922,5.66846805778173,179.48487323533274,1.2212758320115813,2.0,0.0033767963464406622,177.24302359442436,0.23797668507429154,-16.841883107876466
 0.6224074540442137,7.612618744373164,5.6685978224187386,179.48767411097998,1.2448149080884272,2.0,0.004860477029252865,177.04480241054753,0.3490500970628758,-17.65039564306346
 0.6340140236486029,7.598036574836463,5.668727185193752,179.49172538522694,1.2680280472972056,2.0,0.00630995641007861,176.8399418649713,0.46148343864606445,-18.466431372823575
